1,0.8690176322
2,0.798488665
3,0.798488665
4,0.798488665
5,0.798488665
6,0.798488665
7,0.798488665
8,0.798488665
9,0.798488665
10,0.798488665
11,0.798488665
12,0.798488665
13,0.798488665
14,0.798488665
15,0.798488665
16,0.798488665
17,0.798488665
18,0.798488665
19,0.798488665
20,0.8010075567
21,0.8010075567
22,0.8010075567
23,0.8010075567
24,0.8010075567
25,0.8010075567
26,0.8010075567
27,0.8010075567
28,0.8010075567
29,0.8010075567
30,0.8010075567
31,0.8010075567
32,0.8010075567
33,0.8010075567
34,0.8010075567
35,0.8010075567
36,0.8010075567
37,0.8010075567
38,0.8010075567
39,0.8010075567
40,0.8010075567
41,0.8010075567
42,0.8010075567
43,0.8010075567
44,0.8010075567
45,0.8010075567
46,0.8010075567
47,0.8010075567
48,0.8010075567
49,0.8010075567
50,0.8010075567
51,0.8010075567
52,0.8010075567
53,0.8010075567
54,0.8010075567
55,0.8010075567
56,0.8010075567
57,0.8010075567
58,0.8010075567
59,0.8010075567
60,0.8010075567
61,0.8010075567
62,0.8010075567
63,0.8010075567
64,0.8010075567
65,0.8010075567
66,0.8010075567
67,0.8010075567
68,0.8010075567
69,0.8010075567
70,0.8010075567
71,0.8010075567
72,0.8010075567
73,0.8010075567
74,0.8010075567
75,0.8010075567
76,0.8010075567
77,0.8010075567
78,0.8010075567
79,0.8010075567
80,0.8010075567
81,0.8010075567
82,0.8010075567
83,0.8010075567
84,0.8010075567
85,0.8010075567
86,0.8010075567
87,0.8010075567
88,0.8010075567
89,0.8010075567
90,0.8010075567
91,0.8010075567
92,0.8010075567
93,0.8010075567
94,0.8010075567
95,0.8010075567
96,0.8010075567
97,0.8010075567
98,0.8010075567
99,0.8010075567
100,0.8010075567
101,0.8010075567
102,0.8010075567
103,0.8010075567
104,0.8010075567
105,0.8010075567
106,0.8010075567
107,0.8010075567
108,0.8010075567
109,0.8010075567
110,0.8010075567
111,0.8010075567
112,0.8010075567
113,0.8010075567
114,0.8010075567
115,0.8010075567
116,0.8010075567
117,0.8010075567
118,0.8010075567
119,0.8010075567
120,0.8010075567
121,0.8010075567
122,0.8010075567
123,0.8010075567
124,0.8010075567
125,0.8010075567
126,0.8010075567
127,0.8010075567
128,0.8010075567
129,0.8010075567
130,0.8035264484
131,0.8035264484
132,0.8035264484
133,0.8035264484
134,0.8035264484
135,0.8035264484
136,0.8035264484
137,0.8035264484
138,0.8035264484
139,0.8035264484
140,0.8035264484
141,0.8060453401
142,0.8060453401
143,0.8060453401
144,0.8060453401
145,0.8060453401
146,0.8060453401
147,0.8060453401
148,0.8060453401
149,0.8060453401
150,0.8060453401
151,0.8060453401
152,0.8060453401
153,0.8060453401
154,0.8060453401
155,0.8060453401
156,0.8060453401
157,0.8060453401
158,0.8060453401
159,0.8060453401
160,0.8060453401
161,0.8060453401
162,0.8060453401
163,0.8060453401
164,0.8060453401
165,0.8060453401
166,0.8060453401
167,0.8060453401
168,0.8060453401
169,0.8060453401
170,0.8060453401
171,0.8060453401
172,0.8085642317
173,0.8085642317
174,0.8085642317
175,0.8085642317
176,0.8085642317
177,0.8085642317
178,0.8085642317
179,0.8085642317
180,0.8085642317
181,0.8085642317
182,0.8085642317
183,0.8085642317
184,0.8085642317
185,0.8085642317
186,0.8085642317
187,0.8085642317
188,0.8085642317
189,0.8085642317
190,0.8085642317
191,0.8085642317
192,0.8085642317
193,0.8085642317
194,0.8085642317
195,0.8085642317
196,0.8085642317
197,0.8085642317
198,0.8085642317
199,0.8085642317
200,0.8085642317
201,0.8085642317
202,0.8085642317
203,0.8085642317
204,0.8085642317
205,0.8085642317
206,0.8085642317
207,0.8085642317
208,0.8085642317
209,0.8085642317
210,0.8085642317
211,0.8085642317
212,0.8085642317
213,0.8085642317
214,0.8085642317
215,0.8085642317
216,0.8085642317
217,0.8085642317
218,0.8085642317
219,0.8085642317
220,0.8085642317
221,0.8085642317
222,0.8085642317
223,0.8085642317
224,0.8085642317
225,0.8085642317
226,0.8085642317
227,0.8085642317
228,0.8085642317
229,0.8085642317
230,0.8085642317
231,0.8085642317
232,0.8085642317
233,0.8085642317
234,0.8085642317
235,0.8085642317
236,0.8085642317
237,0.8085642317
238,0.8085642317
239,0.8085642317
240,0.8085642317
241,0.8085642317
242,0.8085642317
243,0.8085642317
244,0.8085642317
245,0.8085642317
246,0.8085642317
247,0.8085642317
248,0.8085642317
249,0.8085642317
250,0.8085642317
251,0.8085642317
252,0.8085642317
253,0.8085642317
254,0.8085642317
255,0.8085642317
256,0.8085642317
257,0.8085642317
258,0.8085642317
259,0.8110831234
260,0.8110831234
261,0.8110831234
262,0.8110831234
263,0.8110831234
264,0.8110831234
265,0.8110831234
266,0.8110831234
267,0.8110831234
268,0.8110831234
269,0.8110831234
270,0.8136020151
271,0.8136020151
272,0.8136020151
273,0.8136020151
274,0.8136020151
275,0.8136020151
276,0.8136020151
277,0.8136020151
278,0.8136020151
279,0.8136020151
280,0.8161209068
281,0.8161209068
282,0.8161209068
283,0.8161209068
284,0.8161209068
285,0.8161209068
286,0.8161209068
287,0.8161209068
288,0.8161209068
289,0.8161209068
290,0.8161209068
291,0.8161209068
292,0.8161209068
293,0.8161209068
294,0.8161209068
295,0.8161209068
296,0.8161209068
297,0.8161209068
298,0.8161209068
299,0.8161209068
300,0.8161209068
301,0.8161209068
302,0.8161209068
303,0.8161209068
304,0.8161209068
305,0.8161209068
306,0.8161209068
307,0.8161209068
308,0.8161209068
309,0.8161209068
310,0.8161209068
311,0.8161209068
312,0.8161209068
313,0.8161209068
314,0.8161209068
315,0.8161209068
316,0.8161209068
317,0.8161209068
318,0.8161209068
319,0.8161209068
320,0.8161209068
321,0.8161209068
322,0.8161209068
323,0.8161209068
324,0.8161209068
325,0.8161209068
326,0.8161209068
327,0.8161209068
328,0.8161209068
329,0.8161209068
330,0.8161209068
331,0.8161209068
332,0.8161209068
333,0.8161209068
334,0.8161209068
335,0.8161209068
336,0.8161209068
337,0.8161209068
338,0.8161209068
339,0.8161209068
340,0.8161209068
341,0.8161209068
342,0.8161209068
343,0.8161209068
344,0.8161209068
345,0.8161209068
346,0.8161209068
347,0.8161209068
348,0.8161209068
349,0.8161209068
350,0.8161209068
351,0.8161209068
352,0.8161209068
353,0.8161209068
354,0.8161209068
355,0.8161209068
356,0.8161209068
357,0.8161209068
358,0.8161209068
359,0.8161209068
360,0.8161209068
361,0.8161209068
362,0.8161209068
363,0.8186397985
364,0.8186397985
365,0.8186397985
366,0.8186397985
367,0.8186397985
368,0.8186397985
369,0.8186397985
370,0.8186397985
371,0.8186397985
372,0.8186397985
373,0.8186397985
374,0.8186397985
375,0.8186397985
376,0.8186397985
377,0.8186397985
378,0.8211586902
379,0.8211586902
380,0.8211586902
