"tree.rep" "index" "r" "epsilon" "lnLik.part" "tip"
592 299 0.354107219725847 0.58986394032836 -6.30578836448222 "y"
591 355 0.203766986122355 0.582842090399936 -6.20125441594188 "y"
591 231 0.172422280907631 0.562251703441143 -4.79546815160109 "y"
591 224 0.254921340942383 0.584496688842774 -6.26009511470846 "y"
591 299 0.322942931833677 0.577733697392978 -6.305788644006 "y"
590 231 0.172336912155151 0.567223954200745 -4.79546817575927 "y"
590 355 0.218791046726983 0.523868240753655 -6.20125453886002 "y"
590 224 0.287890815734863 0.537954139709473 -6.26009507709104 "y"
590 299 0.338736536400393 0.611592107405887 -6.30578835660074 "y"
589 355 0.219496528944001 0.526884380402044 -6.20125447923432 "y"
589 231 0.172336912155151 0.567223954200745 -4.79546817233473 "y"
589 224 0.278570175170898 0.537334251403809 -6.26009502937627 "y"
589 299 0.321120719239116 0.603165531530977 -6.30578844454647 "y"
588 355 0.222570934146643 0.538069767504931 -6.20125452048858 "y"
588 231 0.174064207077026 0.530456948280335 -4.79546819348116 "y"
588 224 0.276204909384251 0.537178549915553 -6.26009529321674 "y"
588 299 0.324278020858765 0.570375871658326 -6.30579719807043 "y"
587 355 0.219645243138075 0.529601589590311 -6.20125439710299 "y"
587 224 0.272106218338013 0.56017291545868 -6.26009509048398 "y"
587 299 0.310935944109224 0.613671565172263 -6.30578837466069 "y"
586 355 0.194165781140327 0.537120327353478 -6.20125451326333 "y"
586 231 0.189040791988373 0.536849969625473 -4.79546845255936 "y"
586 224 0.286644566059113 0.536722528934479 -6.26009526112018 "y"
586 299 0.303939253324643 0.63673342387192 -6.30578837915347 "y"
585 231 0.174305804818869 0.523623191192746 -4.79546814729314 "y"
585 355 0.237204325199127 0.535553634166718 -6.20125459720474 "y"
585 224 0.28342227935791 0.551103401184082 -6.26009502934426 "y"
585 299 0.287855763733387 0.535376061499119 -6.30578847163584 "y"
584 355 0.243923691287637 0.574528340622783 -6.20125455197293 "y"
584 224 0.292498779296875 0.556295776367188 -6.26009552683513 "y"
584 299 0.285603678226471 0.567640888690949 -6.30578915903438 "y"
583 355 0.242750784754753 0.56896895468235 -6.20125454481753 "y"
583 224 0.285301244258881 0.589176642894745 -6.26009530119278 "y"
583 299 0.301235699653626 0.537363350391388 -6.30578846334719 "y"
582 231 0.176248162984848 0.551914337277412 -4.79546830822062 "y"
582 355 0.241174288000912 0.514956094045192 -6.20125447650957 "y"
582 224 0.264191249012947 0.593713633716107 -6.26009503921729 "y"
582 299 0.309380251355469 0.585172856412828 -6.30578846010392 "y"
581 231 0.185210856795311 0.54186494499445 -4.79546818761822 "y"
581 355 0.242494936659932 0.57775829397142 -6.20125521098847 "y"
581 224 0.2733737885952 0.589738497138024 -6.26009510918183 "y"
581 299 0.32573813199997 0.55528484582901 -6.30578838528578 "y"
580 355 0.208009119331837 0.582432995736599 -6.20125440935549 "y"
580 299 0.300601496547461 0.617304296046496 -6.30578836316052 "y"
580 224 0.322044747025939 0.569915447052336 -6.26009520488583 "y"
579 355 0.207931553054368 0.573292186978506 -6.20125464367847 "y"
579 224 0.299212646484375 0.581478881835938 -6.26009528588561 "y"
579 299 0.328189659118652 0.574785041809082 -6.30578842849334 "y"
578 355 0.193295800406486 0.53454245692119 -6.20125442268707 "y"
578 224 0.273503112792969 0.596074676513672 -6.26009505202576 "y"
578 299 0.321120719239116 0.603165531530977 -6.30578853278705 "y"
577 355 0.194579923152924 0.532011902332306 -6.20125440397541 "y"
577 224 0.2833984375 0.5466796875 -6.26009502962672 "y"
577 299 0.303691906819586 0.630818454816473 -6.30578849478034 "y"
576 63 0.454734373092652 0.594668054580689 -5.84811397972564 "y"
576 355 0.193418303318322 0.571567023359239 -6.20125438934105 "y"
576 231 0.177434480190277 0.573420959711075 -4.79546816205523 "y"
576 224 0.264254188537598 0.588966274261475 -6.26009506238804 "y"
576 299 0.336694078613073 0.617501997854561 -6.30578862588561 "y"
575 231 0.199166007339954 0.567084537446499 -4.79546817006063 "y"
575 355 0.20029296875 0.57900390625 -6.20125510068169 "y"
575 224 0.257626002980396 0.523570627579466 -6.26009524776442 "y"
575 299 0.326299832458608 0.618365089432337 -6.30578886310478 "y"
574 377 0.236561873555183 0.519846734404564 -4.1986037344712 "y"
574 63 0.453714908659458 0.592310921847821 -5.84811393815613 "y"
574 231 0.169874580204487 0.55291253849864 -4.79546814732694 "y"
574 224 0.205947917234153 0.582355912122876 -6.26009549155345 "y"
574 299 0.279888451099396 0.562717497348786 -6.30578842372543 "y"
573 355 0.177079010009766 0.600973129272461 -6.20125442351983 "y"
573 377 0.237161530740559 0.538639008067548 -4.19860372890095 "y"
573 63 0.453207302093506 0.566097021102906 -5.84811394523853 "y"
573 231 0.167725411057472 0.542495892941952 -4.79546824184315 "y"
573 224 0.205562912207097 0.580458294693381 -6.26009503063527 "y"
573 299 0.272904586791992 0.578877067565918 -6.30578865095798 "y"
572 377 0.248402798175812 0.552921521663666 -4.19860370453209 "y"
572 355 0.175414907932282 0.525407379865646 -6.20125441407923 "y"
572 224 0.217212128639221 0.556844973564148 -6.26009514898874 "y"
572 299 0.296610318124295 0.628022606670857 -6.30578837527271 "y"
571 355 0.175498485565186 0.536329889297485 -6.20125446365067 "y"
571 377 0.251353478431702 0.507737040519715 -4.19860369642895 "y"
571 231 0.163583318889141 0.510679500550032 -4.7954687873368 "y"
571 224 0.219591207057238 0.523752292245627 -6.26009503590835 "y"
571 299 0.275813293457031 0.585810089111328 -6.30578840519319 "y"
570 355 0.176718610525131 0.558542135357857 -6.20125446977483 "y"
570 224 0.202632617950439 0.567513942718506 -6.26009579865219 "y"
570 299 0.273171997070313 0.587886047363282 -6.30578931088518 "y"
569 258 0.156686172634363 0.530094617977738 -5.8323031518184 "y"
569 355 0.176718610525131 0.558542135357857 -6.20125446977454 "y"
569 224 0.196431011334062 0.569724000617862 -6.26009508378687 "y"
569 299 0.273171997070313 0.587886047363282 -6.30578931088362 "y"
568 355 0.175052809715271 0.525397503376007 -6.20125448578866 "y"
568 377 0.255812929570675 0.529112167656422 -4.19860370486018 "y"
568 224 0.20556703209877 0.543326729536056 -6.2600950936211 "y"
568 299 0.273815631866455 0.57741551399231 -6.30578843118864 "y"
567 355 0.178882551193237 0.552580857276917 -6.20125452284596 "y"
567 377 0.255715203285217 0.52406051158905 -4.19860370922899 "y"
567 224 0.219419360160828 0.512982964515686 -6.26009503534926 "y"
567 299 0.287821579910815 0.532551503367723 -6.30578841442937 "y"
566 355 0.175209426879883 0.565712547302246 -6.20125454975511 "y"
566 231 0.176597056537867 0.552639273926616 -4.79546814935359 "y"
566 377 0.252093538054032 0.51710324427695 -4.19860369465872 "y"
566 224 0.204342216253281 0.579192763566971 -6.26009538304302 "y"
566 299 0.287020492553711 0.537199020385743 -6.30579057639376 "y"
565 377 0.219323143549264 0.564445469342173 -4.19860378204591 "y"
565 231 0.192956776497886 0.551330451155082 -4.79546815611135 "y"
565 355 0.193178925523534 0.534477693913505 -6.20125445694086 "y"
565 224 0.250653936900199 0.536431924812496 -6.26009503735175 "y"
565 299 0.254424285888672 0.524710845947266 -6.305788895184 "y"
564 377 0.232962399208918 0.528649344993755 -4.19860371387807 "y"
564 355 0.193213623762131 0.534855276346207 -6.2012551426367 "y"
564 231 0.20425708605635 0.588534432146662 -4.79546817743396 "y"
564 224 0.258407401572913 0.563335701916367 -6.26009507178949 "y"
564 299 0.254679309483617 0.588782550860197 -6.30578837051517 "y"
563 355 0.194074944593012 0.533407661132515 -6.20125451912075 "y"
563 299 0.240099673578516 0.551480199722574 -6.30578878379283 "y"
563 231 0.181755757331848 0.554860675334931 -4.79546819579935 "y"
563 224 0.251382751949132 0.517712505720556 -6.26009519277131 "y"
562 355 0.190498140454292 0.526631626486778 -6.20125441019369 "y"
562 258 0.171833610534668 0.549066257476807 -5.83230311637829 "y"
562 224 0.234932943060994 0.5277867551893 -6.26009505023132 "y"
562 299 0.272725296020508 0.597972297668457 -6.30578836450126 "y"
561 258 0.166948658227921 0.532819041609764 -5.83230319047661 "y"
561 355 0.200202365219593 0.583502326905728 -6.20125445131513 "y"
561 224 0.242584002017975 0.568939101696015 -6.26009506907361 "y"
561 299 0.265650844573975 0.586245965957642 -6.30578883633958 "y"
560 355 0.192001989204437 0.59895593887195 -6.20125442511369 "y"
560 299 0.222412174940109 0.550577169656754 -6.30578845702823 "y"
560 231 0.161821174621582 0.549906635284424 -4.79546814829932 "y"
560 224 0.243668472237187 0.533705685747555 -6.26009504537559 "y"
559 258 0.158143520355225 0.544843816757202 -5.83230313198197 "y"
559 355 0.206366467662156 0.580044645629823 -6.2012544126569 "y"
559 299 0.259335604310036 0.535913583636284 -6.30578839275749 "y"
559 224 0.297056293487549 0.533863115310669 -6.2600952013267 "y"
558 377 0.22069590468891 0.536139384796843 -4.19860369336016 "y"
558 231 0.203491386279347 0.534554023030796 -4.79546818981865 "y"
558 258 0.161728596687317 0.55978547334671 -5.8323036607274 "y"
558 355 0.208315361454152 0.57969068933744 -6.20125450359622 "y"
558 299 0.279245501756668 0.566144663095475 -6.30578857106461 "y"
558 224 0.300787353515625 0.531021118164063 -6.26009510824482 "y"
557 377 0.218376903422177 0.553162868879736 -4.19860385906975 "y"
557 214 0.165980339050293 0.537736225128174 -5.13515593306794 "y"
557 231 0.20206298828125 0.53548583984375 -4.79546819315828 "y"
557 258 0.160759490728378 0.575082406401634 -5.83230325198097 "y"
557 355 0.201452673599124 0.575597790256143 -6.20125457724153 "y"
557 299 0.285579204559326 0.584398555755616 -6.30578886692293 "y"
557 224 0.29798087477684 0.5813770622015 -6.26009511833653 "y"
556 231 0.167725801467896 0.54457061290741 -4.79546814984329 "y"
556 258 0.150827407836914 0.531928825378418 -5.83230325287073 "y"
556 377 0.28661003112793 0.538015365600586 -4.19860370089335 "y"
556 355 0.206048272550106 0.573747701942921 -6.20125483008081 "y"
556 299 0.273815631866455 0.57741551399231 -6.30578885582756 "y"
556 224 0.284488201141358 0.579297542572022 -6.26009533880922 "y"
555 231 0.173388671875 0.5283447265625 -4.79546814732548 "y"
555 377 0.249319301685318 0.550642859609798 -4.19860369839996 "y"
555 258 0.161540174484253 0.518870043754578 -5.8323031788571 "y"
555 355 0.194661543658003 0.540525451721624 -6.20125457655074 "y"
555 299 0.276359736919403 0.54488770365715 -6.3057886481555 "y"
555 224 0.311012532282621 0.609877315070481 -6.26009506666397 "y"
554 377 0.277901759743691 0.553988112509251 -4.19860376818924 "y"
554 258 0.158311921358109 0.547024491429329 -5.83230312966072 "y"
554 355 0.198108673095703 0.57877426147461 -6.20125448638595 "y"
554 224 0.297192442417145 0.581253105401993 -6.26009512086334 "y"
554 299 0.299869599938393 0.610579392313958 -6.30578860721553 "y"
553 377 0.269516870379448 0.531060138344765 -4.19860380254628 "y"
553 258 0.15076714232564 0.558171402290464 -5.83230313136334 "y"
553 355 0.22054697702406 0.51336534001166 -6.2012544451103 "y"
553 224 0.285180568695068 0.534855937957764 -6.26009522748662 "y"
553 299 0.29759521484375 0.529241943359375 -6.30578876099126 "y"
552 258 0.156537726521492 0.541977818310261 -5.83230314271229 "y"
552 377 0.28155586719513 0.587351822853089 -4.1986039750115 "y"
552 355 0.220566141605377 0.569623458385468 -6.2012550466771 "y"
552 299 0.240355375804938 0.539243209804409 -6.30578839931382 "y"
552 224 0.293490505218506 0.556422948837281 -6.26009519316213 "y"
551 258 0.158413374423981 0.545209366083145 -5.83230315284578 "y"
551 377 0.305078125 0.5408203125 -4.19860376629156 "y"
551 355 0.22683601975441 0.540704554319382 -6.20125476926634 "y"
551 299 0.247530291881412 0.503974114079028 -6.30578836416426 "y"
551 224 0.299269104003906 0.544107818603516 -6.26009508252701 "y"
550 258 0.157622048049234 0.543313332309481 -5.8323031484401 "y"
550 377 0.30970025062561 0.533985352516175 -4.19860369817364 "y"
550 355 0.217769311368465 0.550042410194874 -6.20125505224124 "y"
550 299 0.241328851878643 0.54641702324152 -6.30578837810212 "y"
550 224 0.30136137008667 0.540556287765503 -6.26009514989768 "y"
549 377 0.258420881815255 0.582629913650454 -4.19860371023149 "y"
549 355 0.204016258567572 0.582013208419085 -6.20125444594352 "y"
549 258 0.176784706115723 0.519760417938233 -5.83230346544966 "y"
549 299 0.257193374633789 0.584989547729493 -6.30578849590459 "y"
549 224 0.307766103744507 0.542290902137757 -6.26009506851058 "y"
548 377 0.263178396224976 0.582046151161194 -4.19860369426415 "y"
548 258 0.160279035568237 0.568360018730164 -5.83230337011665 "y"
548 355 0.222592553123832 0.556350984051824 -6.20125457786204 "y"
548 299 0.277734375 0.5412109375 -6.30578846805915 "y"
548 224 0.302869915962219 0.528716957569123 -6.26009507909694 "y"
547 377 0.24183531999588 0.503372704982758 -4.19860369527306 "y"
547 355 0.218252575397491 0.549003255367279 -6.20125452871219 "y"
547 258 0.161554836854339 0.544757660292089 -5.83230313389869 "y"
547 224 0.322257403963886 0.557541755995772 -6.26009515121393 "y"
547 299 0.337108466587961 0.600357555039227 -6.30578844246239 "y"
546 377 0.252584516443312 0.493945912830532 -4.19860369784596 "y"
546 258 0.157360315322876 0.543931412696838 -5.83230315634637 "y"
546 355 0.201207965612411 0.575493746995926 -6.20125458132192 "y"
546 224 0.300103759765625 0.575405883789063 -6.26009521266631 "y"
546 299 0.301280887424946 0.617730210721493 -6.30578835787287 "y"
545 258 0.154886436462402 0.534532070159912 -5.83230312289554 "y"
545 355 0.198335003852844 0.563285422325134 -6.20125476563681 "y"
545 224 0.302101922035217 0.526809942722321 -6.26009604025635 "y"
545 299 0.293716430664063 0.568251037597657 -6.30578836325146 "y"
544 355 0.205484202504158 0.5523491948843 -6.20125467323223 "y"
544 224 0.265650844573975 0.586245965957642 -6.26009560516628 "y"
544 299 0.29827356338501 0.620525646209718 -6.30578885501024 "y"
543 355 0.22141105234623 0.567065092921257 -6.20125446167857 "y"
543 224 0.264855360984802 0.569643521308899 -6.26009503696073 "y"
543 299 0.304887580871582 0.564778423309327 -6.30578859316912 "y"
542 355 0.234553207457066 0.515854971110821 -6.20125446708249 "y"
542 231 0.159765625 0.5712890625 -4.79546815987974 "y"
542 224 0.273207402229309 0.596249210834504 -6.26009506905303 "y"
542 299 0.30966724967584 0.577227130997927 -6.3057887969314 "y"
541 355 0.203203728515655 0.577955036517233 -6.20125452158086 "y"
541 231 0.161837005615234 0.561239242553711 -4.79546815723651 "y"
541 224 0.265934753417969 0.585321807861328 -6.26009540996754 "y"
541 299 0.286754188872874 0.538999936170876 -6.30578854303736 "y"
540 377 0.251680418569595 0.517427503224463 -4.1986038090629 "y"
540 355 0.205794963240623 0.578625372052193 -6.20125519799572 "y"
540 299 0.233060866035521 0.536357055418194 -6.30578844736295 "y"
540 224 0.274212646484375 0.593978881835938 -6.26009506672479 "y"
539 377 0.243212568759918 0.569288241863251 -4.19860383503704 "y"
539 355 0.196822261810303 0.564848804473877 -6.20125451038372 "y"
539 231 0.151180458068848 0.549287509918213 -4.7954681863114 "y"
539 299 0.259161502122879 0.531880658864975 -6.30578859996888 "y"
539 224 0.276330798864365 0.538051661849022 -6.26009514777931 "y"
538 377 0.257368379831314 0.555582636594772 -4.19860379010138 "y"
538 355 0.204547386150807 0.578038280550391 -6.20125452153859 "y"
538 231 0.169747596979141 0.531143102049828 -4.79546814731947 "y"
538 299 0.256247033365071 0.523948087356985 -6.30578845679577 "y"
538 224 0.293490505218506 0.556422948837281 -6.26009525207049 "y"
537 377 0.256426667422056 0.539843354374171 -4.19860370359662 "y"
537 231 0.139659289829433 0.559163163043559 -4.7954681829879 "y"
537 355 0.20173504356062 0.579767272353638 -6.20125449724325 "y"
537 299 0.242518473789096 0.507651010528207 -6.30578842778948 "y"
537 224 0.282637405395508 0.595599746704102 -6.2600952616024 "y"
536 377 0.239150364825036 0.537267904740293 -4.19860370440773 "y"
536 355 0.201485627889633 0.571121960878372 -6.20125466684154 "y"
536 299 0.283234405517578 0.584244537353516 -6.305788570049 "y"
536 224 0.299143838882446 0.560334038734436 -6.26009505710451 "y"
535 258 0.156765508651733 0.536655974388123 -5.83230334755015 "y"
535 355 0.200826263427734 0.582971954345703 -6.20125444357086 "y"
535 299 0.2565544674173 0.528121954016388 -6.30578843799739 "y"
535 224 0.26824951171875 0.557598876953125 -6.26009502984524 "y"
534 258 0.150251007080078 0.550967025756836 -5.83230399413148 "y"
534 355 0.190535736083984 0.551355743408203 -6.20125457608194 "y"
534 299 0.256573677062988 0.523282432556152 -6.30578844164628 "y"
534 224 0.286013197898865 0.575939822196961 -6.26009633449642 "y"
533 231 0.188914489746094 0.524007415771485 -4.79546817013423 "y"
533 224 0.264156140387058 0.556055729091168 -6.26009563024057 "y"
532 377 0.26951904296875 0.566473388671875 -4.19860372574645 "y"
532 299 0.224187609553337 0.539615765213967 -6.30578836064537 "y"
532 355 0.241463333833963 0.540996615495533 -6.20125445991873 "y"
532 231 0.192704662308097 0.547505577281117 -4.79546815747362 "y"
532 224 0.286827313899994 0.539179122447968 -6.26009533167045 "y"
531 231 0.160681580193341 0.556427059788257 -4.79546817925934 "y"
531 377 0.219330549240112 0.536746835708618 -4.19860370358768 "y"
531 139 0.188490200042725 0.520905828475952 -4.92195704038846 "y"
531 299 0.192650890350342 0.587228488922119 -6.3057885577822 "y"
531 355 0.232210285961628 0.545316265523434 -6.20125454373584 "y"
531 224 0.28631591796875 0.585028076171875 -6.2600951655347 "y"
530 299 0.181406879425049 0.585626935958862 -6.30578881213838 "y"
530 355 0.228405312402174 0.555201465496794 -6.20125447791082 "y"
530 224 0.273503112792969 0.596074676513672 -6.26009503599053 "y"
529 299 0.182316780090332 0.533488750457764 -6.3057883686666 "y"
529 355 0.251140355470125 0.516867536574137 -6.20125446544171 "y"
529 224 0.273503112792969 0.596074676513672 -6.26009505847452 "y"
528 355 0.240238074422814 0.546076246234589 -6.20125448908286 "y"
528 224 0.276137213408947 0.549133156985045 -6.26009505511528 "y"
527 299 0.220028810156509 0.526758012035862 -6.30578836710594 "y"
527 355 0.242595863342285 0.579408073425293 -6.20125527439529 "y"
527 224 0.276013895869255 0.550651733577252 -6.26009512518599 "y"
526 355 0.252716698497534 0.532769352942705 -6.20125468788488 "y"
526 224 0.276372766494751 0.548737931251526 -6.26009503336073 "y"
525 377 0.254702402814291 0.493300279718824 -4.19860377326626 "y"
525 355 0.220275443792343 0.546596938371658 -6.20125439260037 "y"
525 224 0.277694606781006 0.543221044540406 -6.26009502997346 "y"
525 299 0.272369933128357 0.586220586299897 -6.3057888236896 "y"
524 231 0.182009865064174 0.550557074649259 -4.79546815588038 "y"
524 355 0.209415315208025 0.571486897370778 -6.2012544158985 "y"
524 377 0.282989501953125 0.576666259765625 -4.19860371479987 "y"
524 299 0.255605566501618 0.546006953716278 -6.30578932529703 "y"
524 224 0.28331371769309 0.590619175881148 -6.26009510041861 "y"
523 355 0.251186396554113 0.524481582269073 -6.20125517385455 "y"
523 299 0.262915188074112 0.563263863325119 -6.30578835964239 "y"
523 231 0.202971775643528 0.568877629376948 -4.79546817207011 "y"
523 377 0.30707597732544 0.575138998031616 -4.19860386649187 "y"
523 224 0.304061800381169 0.577276935102419 -6.26009513554332 "y"
522 377 0.284905257076025 0.56998841688037 -4.1986039514319 "y"
522 231 0.229361419379711 0.529976166784764 -4.79546815466623 "y"
522 355 0.263722801208496 0.579137897491455 -6.20125488869452 "y"
522 299 0.273085188865662 0.595555722713471 -6.30578868580969 "y"
522 224 0.322284805960953 0.57108176406473 -6.26009541130711 "y"
521 231 0.20256958254613 0.569170933915302 -4.79546820650769 "y"
521 377 0.283480095863342 0.584369969367981 -4.19860376198923 "y"
521 355 0.242441312596202 0.506159818544984 -6.20125489638382 "y"
521 299 0.251475751399994 0.523407089710236 -6.30578853466941 "y"
521 224 0.325997916818596 0.609569435450249 -6.26009524040829 "y"
520 355 0.203650067886338 0.572882709326223 -6.20125489532382 "y"
520 231 0.191924285888672 0.537210845947266 -4.79546828602744 "y"
520 377 0.269225136935711 0.568783431500197 -4.19860373635013 "y"
520 299 0.287984881177545 0.531158425286413 -6.30578845765298 "y"
520 224 0.30532339673955 0.625458423397505 -6.26009505686804 "y"
519 377 0.260011665895581 0.579027494415641 -4.19860374633539 "y"
519 299 0.302168916538358 0.617551669105888 -6.30578836436014 "y"
519 224 0.380130046606064 0.598826915025712 -6.26009705044801 "y"
518 355 0.195943119004369 0.58888334594667 -6.20125464765892 "y"
518 224 0.301659946370637 0.598903773102211 -6.26009509553546 "y"
518 299 0.33236622242257 0.601742146257311 -6.30578843860149 "y"
517 377 0.241203415393829 0.520403993129731 -4.19860370744028 "y"
517 231 0.193323371524457 0.547463419742417 -4.79546815714156 "y"
517 224 0.298736763000488 0.52742509841919 -6.26009543162092 "y"
517 299 0.382096639135853 0.566234184382484 -6.30578838890559 "y"
516 377 0.296372222900391 0.548639297485352 -4.1986036945966 "y"
516 231 0.181677505373955 0.555029101669789 -4.7954682195953 "y"
516 224 0.286683240160346 0.539575980231166 -6.26009503059735 "y"
516 299 0.350654089450836 0.623652255535126 -6.30578863484549 "y"
515 231 0.218089239066467 0.532076957123354 -4.79546815258813 "y"
515 377 0.282989501953125 0.576666259765625 -4.19860370679925 "y"
515 224 0.273775857686997 0.593777117133141 -6.2600950875201 "y"
515 299 0.381911280604254 0.636882539630461 -6.30578842843272 "y"
514 231 0.209403189271688 0.572719860821963 -4.79546816370231 "y"
514 224 0.304345703125 0.5512451171875 -6.26009514513921 "y"
514 299 0.335465739481151 0.625539899803699 -6.30578997770663 "y"
513 231 0.215961699187756 0.541373838484287 -4.79546815725475 "y"
513 377 0.280078125 0.5533203125 -4.19860376225106 "y"
513 224 0.306940788018983 0.619320261816029 -6.26009533539879 "y"
513 299 0.314916342869401 0.635467095300556 -6.30578836163774 "y"
512 231 0.236651338636875 0.511484996974468 -4.79546817776217 "y"
512 224 0.301706862449646 0.523170697689057 -6.26009508881037 "y"
512 299 0.32885512560606 0.590136934816838 -6.30578835542719 "y"
511 377 0.254793618898839 0.490547036472708 -4.19860372281962 "y"
511 299 0.258590941131115 0.585888041555882 -6.30578853668164 "y"
511 224 0.278341150283814 0.569243669509888 -6.26009505358538 "y"
510 377 0.27188720703125 0.581475830078125 -4.19860373041426 "y"
510 299 0.258219909667969 0.590650939941407 -6.30578983067971 "y"
510 224 0.279628610610962 0.569842958450318 -6.26009503057134 "y"
509 377 0.326108691468835 0.579161385819316 -4.19860370739723 "y"
509 231 0.230785862728953 0.529202044382691 -4.79546815491332 "y"
509 224 0.285301244258881 0.589176642894745 -6.26009519162624 "y"
509 299 0.302168916538358 0.617551669105888 -6.30578844790097 "y"
508 377 0.269921875 0.5841796875 -4.19860375843818 "y"
508 231 0.237161646038294 0.555567365139723 -4.79546814726091 "y"
508 224 0.294170504808426 0.541732290387154 -6.26009508801699 "y"
508 299 0.293671321868897 0.541793203353882 -6.30578838247702 "y"
507 231 0.219077671319246 0.568944969028235 -4.79546820531263 "y"
507 377 0.319674411395681 0.593167807752616 -4.19860380739797 "y"
507 224 0.312206974835135 0.607079842570238 -6.260095046162 "y"
507 299 0.338359859585762 0.610517868399621 -6.30578861591293 "y"
506 377 0.311299478709407 0.582834849217034 -4.19860369617914 "y"
506 231 0.181609189510345 0.555922609567642 -4.79546815015569 "y"
506 299 0.296900033950806 0.536384224891663 -6.30578861318206 "y"
506 224 0.332677172124386 0.645981545746327 -6.26009503056729 "y"
505 377 0.30599856376648 0.584106469154358 -4.19860387880532 "y"
505 299 0.303025960922241 0.530279517173768 -6.30578839111038 "y"
505 224 0.334292575018481 0.580924140801654 -6.26009545024424 "y"
504 377 0.292625461518765 0.531677977740765 -4.19860377374467 "y"
504 299 0.321290515875444 0.580729322182015 -6.30578837111916 "y"
504 224 0.343052122369409 0.628249887749553 -6.26009505292825 "y"
503 377 0.264494323730469 0.578571319580078 -4.19860390406774 "y"
503 214 0.190127190947533 0.525766418874264 -5.13515589008919 "y"
503 224 0.326792189665139 0.610495505295694 -6.26009515197502 "y"
503 299 0.33477792236954 0.618313172273338 -6.30578857925804 "y"
502 377 0.256915353611112 0.522448482736945 -4.19860370113724 "y"
502 214 0.183692443370819 0.545477849245071 -5.13515591598026 "y"
502 224 0.32095884812079 0.562382027791319 -6.26009504826473 "y"
502 299 0.34378757327795 0.629932256042958 -6.30578849329158 "y"
501 377 0.265981155633926 0.593114271759987 -4.19860371155586 "y"
501 231 0.197621631622314 0.563809108734131 -4.79546816941281 "y"
501 224 0.338752189278603 0.601905199885369 -6.26009506789816 "y"
501 299 0.370709896273911 0.591860956512392 -6.30578849695831 "y"
500 377 0.272183394432068 0.558819425106049 -4.19860378256876 "y"
500 231 0.190685034357011 0.579068158753216 -4.79546819120125 "y"
500 224 0.298933410644531 0.576618194580079 -6.26009506263441 "y"
500 299 0.369024211913347 0.56977116689086 -6.30578835556375 "y"
499 231 0.183392658829689 0.55342314094305 -4.79546817023183 "y"
499 224 0.325038523972035 0.568486534059048 -6.26009547901764 "y"
499 299 0.378956747055054 0.564184999465943 -6.30578933899892 "y"
498 377 0.272773153334856 0.557942222431302 -4.1986037205237 "y"
498 224 0.274467486143112 0.55670060813427 -6.26009517242636 "y"
498 299 0.350630794465542 0.636660726368428 -6.30578846586234 "y"
497 377 0.272980117797852 0.556434059143067 -4.19860432668171 "y"
497 231 0.17744140625 0.532373046875 -4.79546817922109 "y"
497 224 0.26824951171875 0.557598876953125 -6.26009515467548 "y"
497 299 0.335955968871713 0.611751351878047 -6.30578855333316 "y"
496 377 0.328848618641496 0.592539496347309 -4.19860378980034 "y"
496 224 0.264114141464233 0.590311646461487 -6.26009538176764 "y"
496 299 0.367957054078579 0.577900369465352 -6.30578873823714 "y"
495 377 0.298307900223881 0.615399085264654 -4.19860369838834 "y"
495 224 0.257880835095421 0.589035518793389 -6.26009510381521 "y"
495 299 0.343911653687246 0.609084614156746 -6.30578835640439 "y"
494 377 0.31002950668335 0.528916692733765 -4.1986037488303 "y"
494 224 0.259904570877552 0.554815016686917 -6.26009595077325 "y"
494 299 0.380732763558626 0.603132715076209 -6.30578849947133 "y"
493 355 0.174200439453125 0.526547241210938 -6.2012546943169 "y"
493 377 0.31002950668335 0.528916692733765 -4.19860374883074 "y"
493 224 0.259904570877552 0.554815016686917 -6.26009595077432 "y"
493 299 0.336722882743925 0.632025698293001 -6.30578860286634 "y"
492 377 0.29471480846405 0.569720256328583 -4.19860376471464 "y"
492 224 0.259904570877552 0.554815016686917 -6.26009595077539 "y"
492 299 0.334297021105886 0.581925809010864 -6.30578835668028 "y"
491 355 0.168154287338257 0.556789040565491 -6.20125438902878 "y"
491 377 0.2672607421875 0.57227783203125 -4.1986038096129 "y"
491 224 0.255964172724635 0.577890632580966 -6.26009511471053 "y"
491 299 0.32283831089735 0.579169239103794 -6.30578993751012 "y"
490 355 0.169020274281502 0.56011778563261 -6.20125448798025 "y"
490 377 0.272231145203114 0.559284497052432 -4.19860375450117 "y"
490 224 0.258340625464916 0.58375502973795 -6.26009613300899 "y"
490 299 0.317333984375 0.622314453125 -6.30578836409347 "y"
489 355 0.170952987670899 0.556352424621582 -6.20125491718811 "y"
489 377 0.26282114982605 0.592182278633118 -4.19860371094768 "y"
489 224 0.255491387099028 0.548321960121394 -6.26009596594832 "y"
489 299 0.302626104815863 0.615897863847204 -6.30578849435827 "y"
488 377 0.23708980679512 0.515338748693466 -4.19860372409967 "y"
488 224 0.250516390800476 0.521122002601624 -6.26009589237196 "y"
488 299 0.257193374633789 0.584989547729493 -6.30578836052965 "y"
487 377 0.24807854173705 0.550079391244799 -4.19860379691814 "y"
487 224 0.262054234743118 0.541917651891709 -6.26009619136809 "y"
487 299 0.260415235161781 0.528657099604606 -6.30578847838305 "y"
486 377 0.256711484491825 0.526820449531078 -4.19860369693961 "y"
